datetime,volt,rotate,pressure,vibration,failure
2015-01-03 05:00:00,165.398725643938,344.08152322503304,118.20533202824,39.5394069973717,0
2015-01-03 06:00:00,184.938978799642,449.952556936553,89.6209502237398,38.449415037253,0
2015-01-03 07:00:00,179.291156323297,356.97944631762704,90.1693873960995,42.246479041269005,0
2015-01-03 08:00:00,166.598398138612,419.582124976402,121.08398423240801,51.9426426985871,0
2015-01-03 09:00:00,178.551361614351,499.042307223723,82.1912433719423,36.4841187456706,0
2015-01-03 10:00:00,170.81439840656,512.981421779748,100.09251751930701,40.3241096040677,0
2015-01-03 11:00:00,153.89295723309,469.750444655733,114.07919495145599,42.8957988013665,0
2015-01-03 12:00:00,164.67924138230302,447.10001392392303,106.455455955208,42.4737962880095,0
2015-01-03 13:00:00,174.93629379118698,500.82052814396303,93.9930143799725,35.672756494935996,0
2015-01-03 14:00:00,198.956640817082,487.54924795550005,111.26577428438401,42.589800766119204,0
2015-01-03 15:00:00,179.60072664420397,326.51592816490603,97.2998082200285,36.734163218399296,0
2015-01-03 16:00:00,144.471360177452,421.122537154185,101.12977896802201,38.7089530632251,0
2015-01-03 17:00:00,172.95030221462503,388.023131813854,122.507777946842,37.980440095670204,0
2015-01-03 18:00:00,173.919091562234,500.30901473567803,97.6660290052521,40.1798960618949,0
2015-01-03 19:00:00,155.47423009835398,407.777629048247,84.0500056876199,43.8304873476375,0
2015-01-03 20:00:00,170.792516308496,472.645082442373,94.43088094002708,38.294104800417706,0
2015-01-03 21:00:00,188.902125277415,509.28336507457396,91.8364154028773,43.5372097761429,0
2015-01-03 22:00:00,178.58894561524502,352.865067886543,86.4110538352285,41.5059645020196,0
2015-01-03 23:00:00,198.126046554415,455.788683137937,88.0804516572472,43.0575382881591,0
2015-01-04 00:00:00,174.593906846409,450.191922197721,103.09310766084101,32.7716327171875,0
2015-01-04 01:00:00,168.673920713516,547.884857866625,104.936661861761,45.9253268380706,0
2015-01-04 02:00:00,150.107342894609,400.81982276368797,92.8577507120124,45.369426758730896,0
2015-01-04 03:00:00,147.954215883727,534.920855126849,116.261412864806,31.0850938532298,0
2015-01-04 04:00:00,193.318596784382,424.02287236114097,98.24253289441091,29.483279810279303,0
2015-01-04 05:00:00,197.08731829724601,376.44538650732,96.1164564058778,34.6781580504963,0
2015-01-04 06:00:00,177.00829156828,497.598590931945,124.92301827778,41.5628288027893,0
2015-01-04 07:00:00,160.049158196023,460.75794061272904,98.7411375282387,37.2887580450808,0
2015-01-04 08:00:00,166.257821586283,412.540369112351,104.29372070192899,36.901407404612605,0
2015-01-04 09:00:00,175.875937430906,440.17364851310305,113.42794508543899,37.9231228138538,0
2015-01-04 10:00:00,178.79396766005797,474.51503888789705,99.57812921850349,35.7011616774014,0
2015-01-04 11:00:00,182.326955345839,434.16501415927297,110.63496111882401,39.5668829292099,0
2015-01-04 12:00:00,154.98834578536002,503.120502295373,100.915710543388,44.7856273404758,0
2015-01-04 13:00:00,150.640126355592,504.727526480049,115.87790763398,40.752105394785204,0
2015-01-04 14:00:00,176.922432931497,505.596739613319,81.4768302251355,42.08173136130571,0
2015-01-04 15:00:00,172.239090750329,464.65347235370103,104.407973279407,33.423618089009196,0
2015-01-04 16:00:00,175.178089705106,471.27897742498703,107.567294254725,38.085645938759605,0
2015-01-04 17:00:00,161.748877770335,495.767433711407,103.61459919507601,39.3701970173735,0
2015-01-04 18:00:00,175.14586510450698,471.92320405855105,103.033608964387,44.479640747096205,0
2015-01-04 19:00:00,195.011868629889,418.982263219464,87.173426745084,40.32835312247639,0
2015-01-04 20:00:00,179.851337208204,490.79648507043,86.7396421557397,38.497897020882604,0
2015-01-04 21:00:00,184.230449700009,443.263045529523,120.056522110196,38.503701966778,0
2015-01-04 22:00:00,175.761166319073,455.601676810142,101.04696281350401,37.1732056566988,0
2015-01-04 23:00:00,154.923471810115,410.98521713766195,121.923188761465,42.5851134471464,0
2015-01-05 00:00:00,171.485787174629,486.990422793611,111.68399211428101,41.121984090688294,0
2015-01-05 01:00:00,180.42194790681802,435.167591852528,107.356127759466,40.856981714414,0
2015-01-05 02:00:00,187.819394648473,542.963328613564,101.855618745678,44.1069747020113,0
2015-01-05 03:00:00,163.837847658094,487.63957018703303,90.73090071167739,37.5946351648922,0
2015-01-05 04:00:00,164.37694777362,470.87680026941297,99.6193697349343,38.117114131148895,0
2015-01-05 05:00:00,128.442646619139,425.077512400591,86.7362596709288,40.08788049707589,0
2015-01-05 06:00:00,169.22060903482,356.16274165317594,100.74618849630501,43.284626641189604,0
2015-01-05 07:00:00,151.743860533561,375.03772324540705,91.80502834153921,39.395072161643,0
2015-01-05 08:00:00,156.790020775953,484.85876280197505,106.061403720783,34.5836107916181,0
2015-01-05 09:00:00,165.74889429912702,419.908407876185,93.2088690227958,38.9648019362484,0
2015-01-05 10:00:00,168.700377334664,446.368422294617,96.04432366342371,32.5967022863096,0
2015-01-05 11:00:00,149.271537451851,466.394799544468,99.2612960641333,40.7536881493197,0
2015-01-05 12:00:00,179.39781968135898,393.42647305149904,84.3367261372215,36.936036614048795,0
2015-01-05 13:00:00,159.133712414201,451.455789133039,97.50717706753609,37.284040657796204,0
2015-01-05 14:00:00,166.680673276105,385.55450048914,105.232434689962,40.6689835589022,0
2015-01-05 15:00:00,162.66704907186198,459.996493226872,109.408672869198,48.615634035793896,0
2015-01-05 16:00:00,141.729475414386,543.928991030626,92.2116873453195,39.7983732866965,0
2015-01-05 17:00:00,171.156615207897,358.540971344375,114.754796946817,51.3803264137129,0
2015-01-05 18:00:00,144.541394467294,437.530996330125,121.592345810137,41.9362283879808,0
2015-01-05 19:00:00,148.51256475245302,371.40484959997,96.20415604083028,39.8560196302171,0
2015-01-05 20:00:00,179.32160107283403,479.81897245605,102.666766642717,42.522076720529704,0
2015-01-05 21:00:00,180.647716664543,505.84697462024,102.690397692386,41.1824550086425,0
2015-01-05 22:00:00,178.557954982126,533.164386656077,100.911683975629,33.5503328218529,0
2015-01-05 23:00:00,168.836364924431,478.724229661362,87.34004051609828,47.3022622203728,0
2015-01-06 00:00:00,184.306987252233,416.492186068887,89.6428115895817,36.7833345918402,0
2015-01-06 01:00:00,175.99433512099702,487.871556227497,88.9652239882448,30.9012309700877,0
2015-01-06 02:00:00,180.902074897905,478.956878433486,105.32139059472,36.9841783648845,0
2015-01-06 03:00:00,194.860135168994,446.776832671398,99.8593441895728,36.07438823559,0
2015-01-06 04:00:00,182.769818329281,397.699260127356,112.36222227834601,41.96118525210721,0
2015-01-06 05:00:00,211.736961081087,380.661376828472,103.35584921593201,42.8720471783812,0
2015-01-06 06:00:00,161.158250831628,414.463829937391,109.743765001803,38.492873972918794,0
2015-01-06 07:00:00,149.59755181616302,381.92334746107804,120.679892665287,37.8894050443202,0
2015-01-06 08:00:00,167.122234682904,508.829000719516,98.196874246495,28.4379203015523,0
2015-01-06 09:00:00,158.411738267197,385.55480286129205,103.230756401537,52.6906856012312,0
2015-01-06 10:00:00,150.581261078811,421.937798156349,87.10703981737741,32.3992636961694,0
2015-01-06 11:00:00,149.036006395024,517.400673526421,100.13106511892799,33.206912520841605,0
2015-01-06 12:00:00,180.88618787557598,539.440476337078,91.505343677435,33.7979137750606,0
2015-01-06 13:00:00,158.153145586357,505.408719388616,110.021436833946,34.3388488224041,0
2015-01-06 14:00:00,143.911096184674,583.113455524892,104.906240540133,37.1315143654759,0
2015-01-06 15:00:00,167.383748999561,351.325128472123,94.86524572996929,42.6631248831981,0
2015-01-06 16:00:00,165.776936003755,444.932838542234,89.00953571891621,46.95962999655539,0
2015-01-06 17:00:00,176.537764047305,541.390230339253,94.102768571019,38.0735951020043,0
2015-01-06 18:00:00,181.09086464000802,423.22913819963094,91.03286080689631,38.0398093883389,0
2015-01-06 19:00:00,167.70464508211398,479.249033199498,107.47552814511499,45.1401647891673,0
2015-01-06 20:00:00,187.93881731238,427.733187697758,89.05787673250721,39.8542759915326,0
2015-01-06 21:00:00,151.781447072905,517.677320095053,105.912355446112,50.4420005923217,0
2015-01-06 22:00:00,155.49529119144,448.205474807872,98.7069543314463,40.4592223855329,0
2015-01-06 23:00:00,197.5461877752,536.531293611074,105.440161949393,43.495617360195105,0
2015-01-07 00:00:00,145.375997794366,496.837490468259,104.14461270815599,42.6512116796604,0
2015-01-07 01:00:00,172.776699110111,428.87340955526605,101.962541117006,47.267073417636006,0
2015-01-07 02:00:00,185.954793773284,447.774738253115,96.11808239402059,51.16690418303289,0
2015-01-07 03:00:00,167.599546747638,543.631792496269,99.3787575542872,42.8133761829243,0
2015-01-07 04:00:00,153.482738894168,414.820889114949,99.6076276915534,36.5318647217426,0
2015-01-07 05:00:00,180.56060020423598,505.79106126733905,108.070243687148,43.5380574024557,0
2015-01-07 06:00:00,164.256519843757,517.07317371022,99.9306189807679,34.151088769340504,0
2015-01-07 07:00:00,158.659526475464,366.341047412511,109.091195416488,47.24424201172971,0
2015-01-07 08:00:00,166.341034143219,506.031422263268,108.52040015305,48.5213959243296,0
2015-01-07 09:00:00,202.983519814165,419.25326594791494,119.180778864947,37.630247612225794,0
2015-01-07 10:00:00,163.653865180834,433.47218934429395,112.66446022669099,41.5814021129175,0
2015-01-07 11:00:00,174.181207083352,506.615165330889,109.80746167936199,37.9168050040252,0
2015-01-07 12:00:00,144.118579573843,441.44742530679,88.70713972750441,42.6641342243066,0
2015-01-07 13:00:00,163.326779808451,564.6095999415701,98.3596504172919,32.695390226374805,0
2015-01-07 14:00:00,168.67966845671899,469.684750193119,100.03593092831899,45.052832557884706,0
2015-01-07 15:00:00,162.885192853935,534.954226945766,80.99250555943209,41.9044182152105,0
2015-01-07 16:00:00,151.59622753545798,484.11553066180704,95.36711803269141,38.9551423967448,0
2015-01-07 17:00:00,163.424536711502,555.38684271561,103.724812877754,37.4383303381589,0
2015-01-07 18:00:00,144.354956002626,366.927938496257,109.62610197229,43.1804933576421,0
2015-01-07 19:00:00,153.133157693927,388.09994813943604,102.208568694005,35.6304132265088,0
2015-01-07 20:00:00,171.82388078771402,563.044133674993,70.2431194612368,34.855364810577804,0
2015-01-07 21:00:00,205.60054515112702,535.232471952203,108.182710094894,38.3469543887571,0
2015-01-07 22:00:00,167.705611103477,515.0838433045391,98.5734017948585,41.3566585293326,0
2015-01-07 23:00:00,174.89740278865898,535.978627818001,119.38325658925501,39.0283102338621,0
2015-01-08 00:00:00,167.203822779403,510.801269329879,105.293732076924,31.1579769070999,0
2015-01-08 01:00:00,168.060932432915,409.189761351853,111.769115159084,40.1269499602742,0
2015-01-08 02:00:00,166.317532947997,476.21053364774696,110.66425938619601,34.0054792460219,0
2015-01-08 03:00:00,164.725173901349,406.184777467741,107.640893513681,43.8375812457358,0
2015-01-08 04:00:00,182.754849337673,511.652270895801,94.20486300174541,40.660048447036,0
2015-01-08 05:00:00,183.395152788372,498.12623120525103,97.04961146006251,38.208621581215,0
2015-01-08 06:00:00,151.092751468327,419.621813695208,101.07881161080499,35.6271460895034,0
2015-01-08 07:00:00,173.02365636831502,447.479016182109,92.89671559905831,35.4399964046651,0
2015-01-08 08:00:00,172.51726824918399,389.320106195641,102.35231167774799,45.972425649372205,0
2015-01-08 09:00:00,169.18611730000902,376.509281809699,112.111367939762,37.4365624606486,0
2015-01-08 10:00:00,160.752424263871,401.940758498395,80.8734395649518,43.4336913194395,0
2015-01-08 11:00:00,190.85933325594,437.489556625991,95.8316112214087,44.2654049041705,0
2015-01-08 12:00:00,120.15293826858,484.43984429040296,110.07133425725401,40.321729515298294,0
2015-01-08 13:00:00,153.768765662492,409.62542083857005,106.295000810191,42.603914839757294,0
2015-01-08 14:00:00,176.033068321735,397.269708964809,97.8133737523439,36.417607382140396,0
2015-01-08 15:00:00,161.443520038682,526.9451458596401,89.84149929108,43.710213588962496,0
2015-01-08 16:00:00,179.33529496784303,383.94120612268097,96.51964491155941,41.2392874995519,0
2015-01-08 17:00:00,155.42655735008998,501.942108927751,89.323542851353,44.4897340048007,0
2015-01-08 18:00:00,207.015916797316,432.948330842257,110.712921008644,44.858061503837206,0
2015-01-08 19:00:00,186.234515371835,420.77994381191803,88.4383200345863,44.2324103219714,0
2015-01-08 20:00:00,190.687814299544,445.49936724806196,86.056502521249,39.2289045515775,0
2015-01-08 21:00:00,182.025281683718,381.693939876725,103.330436021704,40.7045549395966,0
2015-01-08 22:00:00,165.91432304554502,443.07861816906404,94.8920452312632,34.8125435923841,0
2015-01-08 23:00:00,165.732986268973,436.870953709168,103.188146065901,43.60749368615029,0
2015-01-09 00:00:00,182.42593126196,544.237947183816,92.70686096412929,41.821110283652295,0
2015-01-09 01:00:00,159.69148094691099,454.90920295165495,116.91044623531201,36.167968612231896,0
2015-01-09 02:00:00,161.333046529822,532.1298901565519,93.2723443999139,43.0142614902434,0
2015-01-09 03:00:00,158.31190379065,478.27868313556297,110.41690691960699,35.8415879358653,0
2015-01-09 04:00:00,167.505650284679,414.71603991891703,87.2296848777827,41.8821114693597,0
2015-01-09 05:00:00,177.860369859889,426.50633933784303,114.135701238554,47.2973723956472,0
2015-01-09 06:00:00,146.345126568748,456.117086734507,101.11061731808701,36.788221066782,0
2015-01-09 07:00:00,168.95571256598,494.898932314461,107.83831371900801,40.8845699080513,0
2015-01-09 08:00:00,150.69109636388902,471.24433696427803,97.8303984796883,47.66350940155579,0
2015-01-09 09:00:00,170.352756942047,489.30516335669296,90.41555287722879,36.1159006799772,0
2015-01-09 10:00:00,170.135249827804,438.194011647581,88.3244207371201,40.324066676917894,0
2015-01-09 11:00:00,175.59253276169898,504.86330478973,87.3843599866254,32.0818404116363,0
2015-01-09 12:00:00,185.961801462429,428.87143390443606,81.2237953629702,41.6036701513968,0
2015-01-09 13:00:00,180.473048850237,454.220168137697,113.577145615826,38.7634719028218,0
2015-01-09 14:00:00,173.242426044324,493.56649952201303,93.4027330253265,39.892509316326105,0
2015-01-09 15:00:00,148.990396742636,370.749503495196,104.43698589713499,42.673837480633004,0
2015-01-09 16:00:00,171.366689996343,478.755680726737,110.822217700308,36.1961240246612,0
2015-01-09 17:00:00,164.480148658951,442.005176285233,85.1635900360305,40.609820875357705,0
2015-01-09 18:00:00,172.815870794496,390.697587629057,105.81381055217899,44.5011564631706,0
2015-01-09 19:00:00,177.554770687134,472.110129051461,89.2302126401109,40.630553842065794,0
2015-01-09 20:00:00,174.763405420396,481.650494236489,91.8396761324827,39.7230724265996,0
2015-01-09 21:00:00,166.462262794211,399.652083418657,100.602717293657,47.307364059650496,0
2015-01-09 22:00:00,176.46668770166698,465.37746879597097,93.5099108693817,37.963476521310895,0
2015-01-09 23:00:00,166.942871833493,426.89524000891504,100.09304034990801,38.0970708012416,0
2015-01-10 00:00:00,164.201098182155,379.543589466943,115.286879356233,47.4417579081658,0
2015-01-10 01:00:00,164.26424998595698,349.758605163868,80.1368164250848,43.4136948074026,0
2015-01-10 02:00:00,160.85172181207,508.852197266022,92.22824393843901,43.06849665062389,0
2015-01-10 03:00:00,155.65505114662201,428.834240333425,89.9845458532506,38.1811730786414,0
2015-01-10 04:00:00,157.674422236973,457.85765602718396,129.407646495895,30.743447503980498,0
2015-01-10 05:00:00,180.866699551218,449.317238627393,92.12805612732149,29.0894365134651,0
2015-01-10 06:00:00,185.442467629166,449.364996031603,91.7568638318088,34.7891665337324,0
2015-01-10 07:00:00,143.294237921238,426.695144478117,118.91666835699199,46.9531372146453,0
2015-01-10 08:00:00,177.38030736282798,457.050835315275,104.689684912969,34.700769770049895,0
2015-01-10 09:00:00,165.5530281799,395.51474670766703,102.776275333918,42.546295477634104,0
2015-01-10 10:00:00,171.71723838823098,398.17575944190804,112.844983025409,31.871059045673103,0
2015-01-10 11:00:00,162.603591092509,434.406762691859,109.707940109271,41.179367902526,0
2015-01-10 12:00:00,145.917902516171,388.545831815829,95.440536206084,32.626459864418,0
2015-01-10 13:00:00,187.466723653232,451.295288467884,102.62898834732,36.1769075378272,0
2015-01-10 14:00:00,149.423097124144,497.348909846764,103.808726803202,36.3478510455183,0
2015-01-10 15:00:00,173.355087765978,471.403819608368,95.79976511441471,40.244953258214395,0
2015-01-10 16:00:00,174.61077466853502,452.266586392218,96.34698585623009,24.0917917839611,0
2015-01-10 17:00:00,166.225655207545,469.834360043171,100.624551598946,42.2107766860926,0
2015-01-10 18:00:00,174.240075123553,411.06685959134904,103.206407614796,43.2874974468514,0
2015-01-10 19:00:00,157.791954019356,484.580138326478,108.501688239124,34.9549064707871,0
2015-01-10 20:00:00,177.454120545145,520.952662786728,102.876673075635,43.805300400065406,0
2015-01-10 21:00:00,156.37416822816098,455.2483605254,93.9283607589941,44.2399490444883,0
2015-01-10 22:00:00,166.768253013952,459.803810552447,89.8625153671949,44.594340792541104,0
2015-01-10 23:00:00,165.82080963079,504.943704276292,90.0583671617348,38.0562166569032,0
2015-01-11 00:00:00,157.142886342726,451.993891417818,100.553297424335,37.059260945471294,0
2015-01-11 01:00:00,165.65196691073402,431.398594971496,113.30650353666,45.5845469544077,0
2015-01-11 02:00:00,174.140656068218,388.847960375201,98.5822846925937,44.3851178270921,0
2015-01-11 03:00:00,172.63182079637198,385.835150598231,101.942787670601,35.808865241304105,0
2015-01-11 04:00:00,149.962663614661,360.389843635925,106.551614550702,38.09683920752779,0
2015-01-11 05:00:00,180.963061751888,416.264633598777,85.554528188864,52.801651249348495,0
2015-01-11 06:00:00,168.250889251584,424.951146001392,114.886680950054,39.7652532847297,0
2015-01-11 07:00:00,186.713279047886,494.26473369997296,103.173204020639,30.7985283959793,0
2015-01-11 08:00:00,180.4024244653,455.804821238572,107.612104974544,31.7196608768688,0
2015-01-11 09:00:00,184.897118002756,419.77262455973704,103.790582029916,37.1116755855601,0
2015-01-11 10:00:00,159.554107143055,440.053875119682,106.01047345083599,40.7365764707421,0
2015-01-11 11:00:00,169.763557164339,540.648851019184,84.9854386196772,37.482732199082605,0
2015-01-11 12:00:00,189.83950472656997,445.447237744024,110.273006800041,32.9632271172047,0
2015-01-11 13:00:00,167.524628113816,403.719059790902,104.94273662894899,40.328945435875,0
2015-01-11 14:00:00,175.682965015015,527.225977931929,106.97261769997299,36.811738205077,0
2015-01-11 15:00:00,166.45607753960599,446.85177431457,102.91854860819099,40.8234423506523,0
2015-01-11 16:00:00,143.503832468852,439.91087206507996,98.2035269622982,38.437579158069,0
2015-01-11 17:00:00,165.156715105518,415.271971521667,96.12938110936291,35.4014136741883,0
2015-01-11 18:00:00,144.70334917520398,495.667058458207,94.03448419390499,39.03972757642,0
2015-01-11 19:00:00,155.627573422838,483.070284043797,104.788005026373,42.8383557145199,0
2015-01-11 20:00:00,172.30046791223802,464.90334222338697,123.550178113173,37.673418639023794,0
2015-01-11 21:00:00,160.446464818986,383.83738363263603,96.0441233787393,37.594424644460204,0
2015-01-11 22:00:00,146.866023645688,501.303027096633,104.825759198097,33.9458310568367,0
2015-01-11 23:00:00,191.49464834715698,387.081541194271,89.44345381742771,43.1839274321764,0
2015-01-12 00:00:00,197.396118226695,373.769891515121,104.097547370532,41.2025538372393,0
2015-01-12 01:00:00,158.80699377061,518.976168056619,92.00495892869628,44.2604401485935,0
2015-01-12 02:00:00,173.79204299401297,383.308658494847,97.76641075784191,46.863837870733995,0
2015-01-12 03:00:00,168.34302251969498,494.185910585338,101.440507119422,40.3327589449789,0
2015-01-12 04:00:00,147.706639203394,482.655255434429,78.61161338661441,41.9926511906209,0
2015-01-12 05:00:00,191.358400678862,477.161194447899,85.1785445077485,42.5970321849439,0
2015-01-12 06:00:00,155.373465768539,441.021017856128,113.74961949706801,45.875668654826,0
2015-01-12 07:00:00,158.247796615587,497.723518646395,114.40149449881599,33.084552838428195,0
2015-01-12 08:00:00,164.080023995735,419.492870705203,106.807008910524,35.5953973252645,0
2015-01-12 09:00:00,180.309542052014,510.39035303885595,115.310953985807,37.0977124605087,0
2015-01-12 10:00:00,181.52050237537102,545.457793903537,99.1170000276923,36.6750899804133,0
2015-01-12 11:00:00,178.733740693018,388.270335581622,106.000465067857,28.592868181976105,0
2015-01-12 12:00:00,154.59328774935,515.350161600664,100.335233938893,40.610361667210896,0
2015-01-12 13:00:00,159.594980744765,497.913025670514,107.06865841519699,34.7542471334416,0
2015-01-12 14:00:00,163.842473134041,349.25894549110495,111.32933476379,42.6045553069101,0
2015-01-12 15:00:00,147.413452011398,462.11664051409304,98.7715992029126,43.789990133373394,0
2015-01-12 16:00:00,161.20324142844498,385.394901897242,111.76741521707199,41.5400800749094,0
2015-01-12 17:00:00,185.92620048489601,496.311225036732,84.3856773476423,41.9958919131364,0
2015-01-12 18:00:00,181.271256968396,473.88029247353205,96.6830807289703,44.3113779430467,0
2015-01-12 19:00:00,191.47307930675098,402.164803494466,101.27520968926201,35.3953808500217,0
2015-01-12 20:00:00,185.833555177179,434.98346936493,111.674912003643,39.1940593249596,0
2015-01-12 21:00:00,164.346025040098,428.290521032199,99.12332437346839,45.4823519225706,0
2015-01-12 22:00:00,149.683781188936,460.958417018341,103.302824702162,37.8529510566353,0
2015-01-12 23:00:00,167.788488553722,484.89633392562,98.1167562409184,34.9014315034195,0
2015-01-13 00:00:00,156.032829883911,458.151385157996,82.9795369529266,42.4872455105309,0
2015-01-13 01:00:00,164.658589675685,458.614546284512,78.85684370919421,37.72910766994679,0
2015-01-13 02:00:00,174.129302924318,405.42890744973397,85.72969982472779,38.2435204640419,0
2015-01-13 03:00:00,177.79567551218997,313.133820068226,104.939333322322,38.680771699818294,0
2015-01-13 04:00:00,165.045074170004,492.07317939203904,97.80117407017309,42.527587834386104,0
2015-01-13 05:00:00,153.603351288348,482.257542745316,102.907814021273,42.752842359821294,0
2015-01-13 06:00:00,167.710987508596,459.13364923085294,96.4966045302035,35.428683434412,0
2015-01-13 07:00:00,187.89722398654098,417.87764255069504,106.97726445100099,38.8699743398618,0
2015-01-13 08:00:00,182.56587278803798,456.65427412701104,98.6100879314111,41.3909058242497,0
2015-01-13 09:00:00,177.749252906409,468.862688365587,107.418062898855,27.181867255064503,0
2015-01-13 10:00:00,173.820693913349,517.679227164481,87.77551448219201,40.9860432210655,0
2015-01-13 11:00:00,170.842039682557,504.76489541665995,94.71733677545299,43.5808683998981,0
2015-01-13 12:00:00,144.314654961956,461.953607315311,97.48400943889791,36.9339731383412,0
2015-01-13 13:00:00,159.073595972037,424.48796199436305,80.6560140820166,36.266773905273396,0
2015-01-13 14:00:00,182.52484281875198,440.416559220722,115.80560045217399,33.909554273671695,0
2015-01-13 15:00:00,171.645511224594,414.141755539216,99.3607763392601,41.37311460363,0
2015-01-13 16:00:00,167.15680543252898,453.721178504443,109.440654345522,47.5501530953022,0
2015-01-13 17:00:00,171.61773348802,469.623438041449,96.3558453548301,40.5306017588192,0
2015-01-13 18:00:00,169.438693431649,461.20228392732804,90.28729375994492,44.840940526265605,0
2015-01-13 19:00:00,166.213877171783,380.233091683844,103.045625832512,37.982289647939204,0
2015-01-13 20:00:00,158.257168842031,488.80953137380095,76.25897638608409,39.691061856400296,0
2015-01-13 21:00:00,148.548288428998,401.598628776102,95.9652494218477,42.1577484276721,0
2015-01-13 22:00:00,171.135701371595,499.696562002692,91.8899492680372,29.3409491451473,0
2015-01-13 23:00:00,149.26780769967698,438.229257960289,90.6175740997933,37.1381334006844,0
2015-01-14 00:00:00,157.213816975318,484.07185000863603,112.52084113576299,44.5580203029093,0
2015-01-14 01:00:00,188.37036108304198,487.213296734674,95.36314807023649,37.4862964464512,0
2015-01-14 02:00:00,170.988131750229,423.612398924437,98.4639050716626,39.2370052492905,0
